log2FoldChange	ENTREZID	SYMBOL
-0.129034684902586	11059	WWP1
0.741300624202697	63906	GPATCH3
0.231361049450449	90441	ZNF622
0.179983145645923	54856	GON4L
0.224324241422489	79002	C19orf43
-0.279882441792774	81618	ITM2C
0.343469779639053	55290	BRF2
0.399068409315158	6940	ZNF354A
0.659472322828128	79890	RIN3
-0.622024083817823	54762	GRAMD1C
0.908782419465509	79754	ASB13
-1.03984371220618	1400	CRMP1
0.228058672871376	54963	UCKL1
-0.783593000398904	105376114	LOC105376114
0.453560362864402	117155	CATSPER2
-0.277711341761545	169981	SPIN3
-0.219821789812498	115817	DHRS1
-0.8627595507629	222235	FBXL13
0.533559534821661	10102	TSFM
-0.152610280413435	5194	PEX13
1.28995330050213	3055	HCK
-0.900629980239432	27031	NPHP3
0.503788049712952	91442	FAAP24
-0.42438504402441	9278	ZBTB22
0.759876425425699	1244	ABCC2
-0.202338893635263	79188	TMEM43
1.28761863000307	57084	SLC17A6
1.04558572863079	2122	MECOM
-1.29291823714417	55061	SUSD4
0.599638426854918	11164	NUDT5
-1.2946665162271	387712	ENO4
-1.06866362403924	3880	KRT19
0.461342484800452	2564	GABRE
-1.26738324851204	64288	ZSCAN31
0.24201851650274	57455	REXO1
-0.18508071758779	55187	VPS13D
0.305230313034407	57597	BAHCC1
-0.282839021494033	51253	MRPL37
-0.197080959728036	11104	KATNA1
0.347621065898959	5279	PIGC
0.13251033894229	6240	RRM1
-1.270405481569	53836	GPR87
-0.36293231842003	56985	ADPRM
-1.28974337220396	148534	TMEM56
1.28946771848353	3744	KCNA10
-1.02714596080302	4135	MAP6
0.399118537075654	166793	ZBTB49
-0.365272529393761	64968	MRPS6
-0.0835111345889063	10939	AFG3L2
0.0839247891396311	51322	WAC
-0.124753021751595	23646	PLD3
-0.397614399531342	6002	RGS12
-0.205567235893525	1388	ATF6B
-0.540843258360496	56104	PCDHGB1
-0.656640489221235	125150	ZSWIM7
-0.265273085126377	10478	SLC25A17
-0.121405810829866	6609	SMPD1
1.28221119682356	3937	LCP2
0.252702467410121	23250	ATP11A
-0.275758403652696	57099	AVEN
-0.555784659631796	7752	ZNF200
1.18763763514128	284207	METRNL
0.20606704482623	10436	EMG1
-1.02916448050072	140733	MACROD2
-1.08761582793474	118980	SFXN2
0.22781462199036	79803	HPS6
1.26306256156489	2358	FPR2
0.594794707765678	26030	PLEKHG3
0.173553483390783	9329	GTF3C4
-0.390849020745775	51374	ATRAID
0.284366737648551	8483	CILP
-0.488167760774004	54465	ETAA1
0.882206892148438	84807	NFKBID
-0.253408906014301	2936	GSR
0.45960125997764	7270	TTF1
-1.25540110472756	6712	SPTBN2
0.403372939113925	56935	SMCO4
0.369376957352752	246184	CDC26
0.110836107828356	10483	SEC23B
-0.948565413121419	221981	THSD7A
-1.27319771654308	10349	ABCA10
-0.83024094809482	26027	ACOT11
0.168265322368008	4436	MSH2
0.381173598664909	22868	FASTKD2
-0.308955983367763	9919	SEC16A
-0.125130592411482	79591	C10orf76
0.463241022569755	5441	POLR2L
0.137830330620519	79893	GGNBP2
0.229692310168692	51234	EMC4
0.147893449902831	10051	SMC4
-0.244956401279452	51693	TRAPPC2L
0.17941235148195	79004	CUEDC2
0.470210230446688	79147	FKRP
1.08522689595346	285	ANGPT2
0.28673841207029	221545	C6orf136
0.338493818834506	899	CCNF
-1.27540666713548	253935	ANGPTL5
-0.142684250818331	6444	SGCD
1.03961604509876	128977	C22orf39
0.189634508187333	80213	TM2D3
1.20384567990822	79156	PLEKHF1
0.184309123553439	9377	COX5A
-0.158222666883712	4548	MTR
-0.177261679775161	79664	ICE2
-1.04511729126577	55016	MARCH1
1.26014168371398	140876	FAM65C
0.109785136624171	10915	TCERG1
-1.26776593495157	388886	LRRC75B
-1.27089762281629	151888	BTLA
-0.239386442227725	151963	MB21D2
0.917814539092726	1777	DNASE2
-0.227791748095487	58497	PRUNE
0.115480893375049	5430	POLR2A
-0.20738964133609	53343	NUDT9
-0.251896567400981	54987	C1orf123
0.191006503875659	22916	NCBP2
0.145615041264452	51379	CRLF3
1.2708971065098	8564	KMO
-0.922523490941789	29098	RANGRF
0.343414481614107	148523	CIART
-0.118396216795737	29967	LRP12
-1.07596712564984	8292	COLQ
1.2249979012999	93082	NEURL3
0.185149951093273	11218	DDX20
-0.155738483680402	9218	VAPA
-0.788232855254402	100379345	MIR181A2HG
-0.331665210218433	9201	DCLK1
0.546080606285762	348938	NIPAL4
-0.863765707881152	29902	FAM216A
-0.129144886487642	1006	CDH8
-0.183324408204636	57459	GATAD2B
-0.142738849770588	4301	MLLT4
-0.377938371321749	768	CA9
-0.471015560070981	283219	KCTD21
0.305478885183857	1725	DHPS
0.1046944959143	4928	NUP98
-0.75897784343517	576	ADGRB2
0.705569259649137	4861	NPAS1
-0.352003233952736	348235	SKA2
-0.0800175098769431	1642	DDB1
0.213880098532138	51096	UTP18
-0.691920720784399	51409	HEMK1
-0.858250130077153	151742	PPM1L
-0.243696959627286	10098	TSPAN5
-0.262412993613952	53832	IL20RA
0.202129642024291	3399	ID3
0.20155551341362	121260	SLC15A4
0.208193762598075	8427	ZNF282
0.147560649103701	26064	RAI14
-0.31394024151374	6502	SKP2
-0.300309905206008	115024	NT5C3B
-0.254038642582775	10392	NOD1
-0.464707169976755	51710	ZNF44
-0.193586914124419	493869	GPX8
-0.528732260757846	275	AMT
0.671586506761465	8568	RRP1
-1.25941541982941	100272228	LINC00894
-0.173073304853658	11146	GLMN
-1.19441573673262	57144	PAK7
-1.11271398723042	8512, 100288974	MBL1P, BMS1P21
0.788345142289469	2863	GPR39
-1.0793800731354	2196	FAT2
0.819042108297795	83541	FAM110A
-0.168057534074484	5910	RAP1GDS1
-0.142411627201298	118987	PDZD8
-1.00147967418551	338773	TMEM119
0.484288328636919	79944	L2HGDH
-0.473281075003616	388695	LYSMD1
0.406154562679986	80305	TRABD
-1.12114828021655	9028	RHBDL1
0.156200598087477	22880	MORC2
-0.335895988314596	116983	ACAP3
-0.365831639768284	9645	MICAL2
0.500712182548122	3791	KDR
0.176961222846862	1948	EFNB2
-1.20499013591912	57407	NMRAL1
-0.159316113268684	7049	TGFBR3
-0.932286637778369	2675	GFRA2
0.159989081892717	757	TMEM50B
-0.462678217688076	7351	UCP2
-0.178469479741905	90843	TCEAL8
0.985484346002843	147804	TPM3P9
-0.515201137726078	10247	RIDA
-0.361202741727799	2055	CLN8
0.130767764032593	26512	INTS6
0.235190895654968	80153	EDC3
-0.181582167608915	23192	ATG4B
-1.09783429419428	51205	ACP6
-0.379896641953853	140886	PABPC5
0.158497047569366	664709	HNRNPA1P10
-0.966918626942865	3305	HSPA1L
-0.833146000836485	2588	GALNS
-1.20057756313193	9651	PLCH2
-0.22783943946673	57217	TTC7A
0.237774639637612	60488	MRPS35
0.111052134186931	10989	IMMT
0.159899468013388	58478	ENOPH1
-0.113708247850802	8545	CGGBP1
-1.09945555352313	90668	LRRC16B
-0.197678374292871	55238	SLC38A7
-1.23668026873649	375612	LHFPL3
0.313222161352756	26519	TIMM10
-0.232850293348939	4723	NDUFV1
0.114208302474363	10605	PAIP1
-0.305464591278012	9639	ARHGEF10
-0.280676768438151	26993	AKAP8L
0.173473883342381	51271	UBAP1
1.22561522049953	3625	INHBB
0.160928105338299	30837	SOCS7
-0.120199919496625	10313	RTN3
-0.20285705267401	4012	LNPEP
-0.561955053057203	158234	TRMT10B
-1.23892795143443	100130311	C17orf107
-0.328431384124109	60487	TRMT11
-0.35381213756585	32	ACACB
-0.976540004690153	572	BAD
0.299886536447688	57519	STARD9
0.252077522429473	79650	USB1
0.172288133321387	27013	CNPPD1
-0.333941403904614	54893	MTMR10
0.883822031753156	2568	GABRP
-0.172898347139475	51118	UTP11
-1.16425328203788	57828	CATSPERG
0.259818872918758	55249	YY1AP1
-0.775309862901126	201798	TIGD4
-0.243943004985577	2631	GBAS
0.942987831640903	10125	RASGRP1
1.23952735061215	3645	INSRR
-1.23143396685836	4681	NBL1
-1.22985764329476	55584	CHRNA9
-0.527801104743575	9941	EXOG
0.129698801126433	6721	SREBF2
0.515652295197384	51177	PLEKHO1
0.578848812812677	5207	PFKFB1
-1.08383070631983	64130	LIN7B
0.334962098969028	3779	KCNMB1
-0.255846411875925	55750	AGK
0.272884779309537	27090	ST6GALNAC4
-0.112922449663984	823	CAPN1
-0.366413279150207	9204	ZMYM6
0.163029365427686	29916	SNX11
-1.23260626401014	1154	CISH
-0.241137997715508	201134	CEP112
0.151796079134777	143187	VTI1A
0.234592203982326	54918	CMTM6
-0.217173708883083	957	ENTPD5
-0.542410950703045	64077	LHPP
-1.2307388230669	60676	PAPPA2
0.177580113332576	63893	UBE2O
0.16756073238958	9926	LPGAT1
0.151656732452959	1819	DRG2
-0.727314181136651	6103	RPGR
0.579479843276435	10865	ARID5A
-0.344082132031073	54510	PCDH18
1.21272219553562	64518	TEKT3
0.319194177662592	8940	TOP3B
-0.936159405487416	80199	FUZ
-0.160511033680589	23125	CAMTA2
0.534647657728179	59269	HIVEP3
-0.180435944283465	11313	LYPLA2
-1.2308325988493	158067	AK8
-0.712460038547206	644019	CBWD6
-0.496201454032844	158880	USP51
-0.157301801862493	5000	ORC4
-0.501233529748191	57104	PNPLA2
0.25599715398502	54540	FAM193B
0.397281781790739	81890	QTRT1
-0.221608140507075	51635	DHRS7
-0.109563601983626	23248	RPRD2
0.191574889908337	4189	DNAJB9
0.237384102447576	25925	ZNF521
-0.301091355866268	100421577	FAM21EP
-0.696175823619301	347733	TUBB2B
-0.0758385936532756	1499	CTNNB1
-1.11154975051298	56110	PCDHGA5
-0.35718815847303	140838	NANP
0.184804662542831	22853	LMTK2
-1.19019961276211	23504	RIMBP2
0.243296439551454	643836	ZFP62
0.272032454921104	466	ATF1
-1.11086347698002	122481	AK7
0.179464003381826	51255	RNF181
-0.415413247607094	2073	ERCC5
-0.130920181552636	57720	GPR107
-0.128832260434647	96459	FNIP1
-0.900822994725961	145407	C14orf37
-0.11245110508811	1387	CREBBP
-0.184331745311174	3150	HMGN1
-1.06160551363354	55586	MIOX
-0.508270479088695	2650	GCNT1
0.207502231878129	10066	SCAMP2
0.164295302210276	976	ADGRE5
-0.245707843763611	25847	ANAPC13
0.269353183094076	11253	MAN1B1
0.215309966195006	3073	HEXA
-0.224032017955467	50626	CYHR1
0.662644979279399	79762	C1orf115
0.189549451922855	23203	PMPCA
1.21734559113061	5446	PON3
-0.176265335540501	27130	INVS
0.143257111705558	55591	VEZT
-0.280425374069148	84913	ATOH8
-0.136322904147726	813	CALU
0.331404377642312	54915	YTHDF1
-1.20759700162426	146845	CFAP52
0.687810620067048	8859	STK19
-0.198502591292532	9993	DGCR2
-0.570044513170147	80317	ZKSCAN3
-1.18121906284894	9699	RIMS2
-0.110681622499886	4673	NAP1L1
0.333347601932978	151556	GPR155
0.169780246261511	55324	ABCF3
-1.21419204855693	133396	IL31RA
-0.322786562746833	65983	GRAMD3
0.516037537359615	55071	C9orf40
1.21134611575232	2246	FGF1
-0.788706103697572	26086	GPSM1
0.124395178502925	50618	ITSN2
0.514904367062949	92822	ZNF276
0.0897571049306513	2107	ETF1
0.19507977805027	1508	CTSB
-1.21223864686296	6854	SYN2
-1.13238504215828	8795	TNFRSF10B
-0.172901467005708	84456	L3MBTL3
-0.540860358723477	8677	STX10
0.295505940008484	26608	TBL2
-1.15169967110629	3203	HOXA6
0.163729034724032	162427	FAM134C
0.19503029697918	23157	SEPT6
-0.141710274312829	23339	VPS39
-0.184151561501648	2192	FBLN1
0.656666028412683	51734	MSRB1
-0.415576746855486	1611	DAP
-0.36765056305377	91612	CHURC1
0.121176359741858	51575	ESF1
0.919046389118935	51643	TMBIM4
-1.10459077268888	4160	MC4R
0.438939245330849	56063	TMEM234
-0.102290426493347	6651	SON
1.16238817963386	284612	SYPL2
-0.407891937961666	136051	ZNF786
-0.91402756324618	84981	MIR22HG
1.08776994347583	85391	SNORD14E
-0.779063080223874	374875	HSD11B1L
-1.17667697344707	4606	MYBPC2
-1.11564927506854	50651	SLC45A1
-0.28253762483261	57095	PITHD1
0.126513484664873	7385	UQCRC2
-0.205781154478241	64599	GIGYF1
1.1928277219385	22989	MYH15
-0.989408313370476	285193	DUSP28
-1.19870695403788	151871	DPPA2
0.65898519291339	145258	GSC
-0.365204550335348	114757	CYGB
-0.326395448312131	9563	H6PD
-0.894457392717883	127255	LRRIQ3
-1.1909277243969	647309	GMNC
-0.167175630665391	7296	TXNRD1
-0.351435210366445	115209	OMA1
-0.47724502340911	54879	ST7L
-0.403476690092833	1491	CTH
-0.127726666297356	10147	SUGP2
-1.05030909092927	283987	HID1
0.293491073314672	51451	LCMT1
1.19772763942795	7089	TLE2
0.582852703131168	79870	BAALC
-0.122830697751407	114781	BTBD9
0.544304427908706	6119	RPA3
0.447751848727416	6652	SORD
-0.358272591715158	79969	ATAT1
-0.775383248723282	56548	CHST7
-1.07783373463493	79973	ZNF442
-0.373497399423359	63977	PRDM15
1.17839501874049	152273	FGD5
0.222001541341545	1854	DUT
-0.249762741975874	51018	RRP15
-0.444374604177232	51091	SEPSECS
-0.835970506375708	3360	HTR4
-0.191463781415675	60592	SCOC
-0.768212141881054	163255	ZNF540
-0.693534180614588	89978	DPH6
0.139950927128595	196441	ZFC3H1
1.18463347331218	392636	AGMO
-0.330759795183333	4037	LRP3
-0.23013248918311	153396	TMEM161B
-0.478235394599908	133383	SETD9
0.156819607817488	84271	POLDIP3
0.266789555776465	79691	QTRT2
-0.84210253280822	284106	CISD3
-0.854425621893269	2637	GBX2
0.344261912847273	56996	SLC12A9
0.139062513518269	1292	COL6A2
-0.166434927433261	156	ADRBK1
-0.345806411229631	51691	LSM8
0.711551918640736	27346	TMEM97
-0.3025233480217	29063	ZCCHC4
0.154961445282824	26122	EPC2
-0.1465006314263	25972	UNC50
-0.499041195251384	10282	BET1
0.664091712792086	79155	TNIP2
0.166925884933412	23274	CLEC16A
-1.07342063438156	6932	TCF7
-0.802560585493018	10874	NMU
0.13983697112694	3337	DNAJB1
-0.115984867593363	6129	RPL7
-0.746737372194707	57683	ZDBF2
-0.17326625036816	54952	TRNAU1AP
-0.133050163016759	9519	TBPL1
1.18062225902722	10309	CCNO
-0.483123878058253	5091	PC
0.280921154575297	6494	SIPA1
-0.155668029081306	51696	HECA
-0.945224057932377	730102	LOC730102
-0.343720392460963	22795	NID2
-0.538527116095018	54919	DNAAF5
-0.848912874380242	5018	OXA1L
0.45601583073961	56655	POLE4
0.118292834002186	3191	HNRNPL
-0.174756500835217	115353	LRRC42
-0.599770970617709	51149	C5orf45
0.683417940898885	29114	TAGLN3
0.272525420723596	90459	ERI1
-1.16660696360565	345222	MSANTD1
-0.603415534641407	83543	AIF1L
1.1576058989452	9053	MAP7
-0.639845823304184	63922	CHTF18
-1.17534146993426	1476	CSTB
0.118584072405193	26156	RSL1D1
-0.75109296113575	79767	ELMO3
0.188879330096799	92797	HELB
0.213609297541797	80167	ABHD18
0.322688048578271	4809	SNU13
-0.511960148569904	53904	MYO3A
0.167905879961721	123811	FOPNL
-0.355129912181284	5950	RBP4
-1.16685784104071	92421	CHMP4C
0.573343657325703	2171	FABP5
0.217036994301872	64750	SMURF2
0.397468566502577	4047	LSS
0.209568125959164	93663	ARHGAP18
-0.352551076237192	9767	JADE3
0.685234658333982	339665	SLC35E4
0.546127931092234	2947	GSTM3
-0.179410712919443	203069	R3HCC1
-0.308054211567372	26259	FBXW8
-0.233068394532896	64132	XYLT2
0.305001145164105	5292	PIM1
0.153637038970203	8409	UXT
-0.119286967200296	253827	MSRB3
0.771087032114066	653583	PHLDB3
-0.7379426522007	58189	WFDC1
-1.10682592711291	1496	CTNNA2
0.145964090156162	6921	TCEB1
-0.630334393479273	63982	ANO3
0.142877519685578	6156	RPL30
0.367463987896318	7805	LAPTM5
0.151661903750127	9168	TMSB10
0.0990715419100901	3184	HNRNPD
-0.097880052270013	55205	ZNF532
-0.649847723000059	79143	MBOAT7
-0.123507076267106	147339	C18orf25
0.597403023660469	5442	POLRMT
1.15585491246801	123624	AGBL1
1.11614835801416	8701	DNAH11
-1.11349473980931	25928	SOSTDC1
-1.07910363169632	10686	CLDN16
0.221340764925667	9146	HGS
0.667514120525466	84765	ZNF577
0.184805870580164	4152	MBD1
-0.375487337626195	55846, 100507424	ITFG2, LOC100507424
0.816516671780406	1515	CTSV
-0.229550126988514	7486	WRN
-0.807659947394991	222537	HS3ST5
0.890620564210735	83695	RHNO1
0.419984647496679	1060	CENPC
-0.402973274113689	64743	WDR13
-0.669754457076688	57863	CADM3
0.140288878633511	8655	DYNLL1
-0.127855363761634	22796	COG2
0.454611570221324	134111	UBE2QL1
-0.59573250531227	79148	MMP28
0.565052804849765	55092	TMEM51
0.541471848311648	9615	GDA
-0.114308278385961	7319	UBE2A
0.20728858542591	6231, 101929876	RPS26, LOC101929876
-0.25231444731516	79624	ARMT1
-0.235240345325302	51248	PDZD11
0.119146418920617	51780	KDM3B
-1.07602231030497	122970	ACOT4
-0.167868816553599	3189	HNRNPH3
0.163669400400985	84617	TUBB6
-1.07176963256643	8629	JRK
-0.747059770324649	845	CASQ2
-1.13823044961366	55815	TSNAXIP1
-0.33291399604956	23169	SLC35D1
0.246705320845909	22824	HSPA4L
-0.145220415355199	22832	CEP162
1.14494032491927	100873949	IPO9-AS1
-0.219651434381435	79886	CAAP1
-0.583098006307981	199731	CADM4
-0.911545295073621	57571	CARNS1
-0.409381059654856	29070	CCDC113
-0.849042538699339	92979	MARCH9
0.279077881808946	60314	C12orf10
-0.198942542884285	26127	FGFR1OP2
1.11603932907352	57026	PDXP
0.260988357481093	9270	ITGB1BP1
1.14392802078804	114548	NLRP3
-0.768662139206028	100133234	SBF1P1
-0.377510281271974	55157	DARS2
-0.227063166174429	5095	PCCA
-0.49746307153259	54621, 101928274	VSIG10, LOC101928274
-0.354062338864529	80173	IFT74
-1.10931419012587	340419	RSPO2
-0.181824533495204	55703	POLR3B
0.15406693209375	8165	AKAP1
0.984232185606634	1890	TYMP
-1.07882582199355	401190	RGS7BP
-0.710300559067701	64799	IQCH
-0.293330369487747	26505	CNNM3
-0.18193289488311	57404	CYP20A1
0.728593961081368	84878	ZBTB45
0.417218793845604	57827	C6orf47
-0.205357663594949	57605	PITPNM2
-0.138490779354735	27065	NSG1
-0.44728595115667	11116	FGFR1OP
-0.575033227495674	2949	GSTM5
0.101315768823679	27327	TNRC6A
-1.12369959608038	130574	LYPD6
-1.01509724760696	4357	MPST
-0.153797291482609	6144	RPL21
-0.622530028063999	3268	AGFG2
0.106812147640391	5654	HTRA1
-0.434785382495869	587	BCAT2
0.329546090770992	60493	FASTKD5
0.190635885052224	80764	THAP7
0.256758015217004	3707	ITPKB
-0.103244739341374	65125	WNK1
0.205196576619414	9133	CCNB2
-1.04296772350389	126298	IRGQ
-0.238369334471048	28985	MCTS1
0.271106705367922	210	ALAD
-0.91370960821915	387923	SERP2
0.146990971130669	123803	NTAN1
-0.975102604774013	203062	TSNARE1
-0.604692380854138	338811	FAM19A2
1.1407223814915	166979	CDC20B
-0.40011607552238	7741	ZSCAN26
0.918617591775355	56925	LXN
-0.751419811248998	8738	CRADD
0.175407815130728	11123	RCAN3
-0.368929986864239	54961	SSH3
0.415315323293771	25766	PRPF40B
1.02093999755679	220416	LRRC63
0.197600407943137	8555	CDC14B
-1.13972476056463	9143	SYNGR3
-0.192261640738923	84067	FAM160A2
-0.171554956307501	5118	PCOLCE
0.0639917585848772	56889	TM9SF3
-0.117967177067787	9927	MFN2
-0.72966814703252	7134	TNNC1
-1.08922484389806	339929	LPP-AS2
-0.176168991156029	57602	USP36
0.193168371644481	6605	SMARCE1
0.132036470812323	132660	LIN54
-1.07367797490651	137970	UNC5D
-0.538153676164303	643641	ZNF862
-1.0516571947794	246181	AKR7L
-0.178405785351737	22980	TCF25
-0.976826828491752	57165	GJC2
-0.0869151145846913	55234	SMU1
-0.566332565409836	101928464	LOC101928464
-1.13411213889864	84795	PYROXD2
0.366351494013816	23101	MCF2L2
0.249540581710949	91272	BOD1
-0.532905050127875	79680	C22orf29
-0.196886252397492	22863	ATG14
0.154329983817178	25949	SYF2
0.74429545050542	23705	CADM1
-0.932839190866486	23046	KIF21B
-0.349024113084921	2002	ELK1
-0.145802285071304	471	ATIC
-0.150422013789122	57553	MICAL3
-0.0818001142301888	6897	TARS
-1.11239770406536	284276	LINC00908
-1.13141604599111	3768	KCNJ12
-0.826678245525634	10062	NR1H3
0.24042399255746	92935	MARS2
-0.169322087413578	29880	ALG5
-0.137245014581645	9987	HNRNPDL
-0.0961340977864476	51132	RLIM
0.422278339145897	26155	NOC2L
-0.56518311941451	84071	ARMC2
0.353697642471455	23373	CRTC1
-0.285702083039762	4751	NEK2
-0.110559338959784	3146	HMGB1
0.190562418293634	5243	ABCB1
-0.361852103150023	91966	CXorf40A
0.307227898417297	29970, 100505385	SCHIP1, IQCJ-SCHIP1
-0.09152899830148	339287	MSL1
-0.922462182952409	57094	CPA6
-0.861964483464927	5837	PYGM
0.254777937715605	83852	SETDB2
1.09059828965568	165545	DQX1
-0.644535149696819	79891	ZNF671
0.224432708972413	10300	KATNB1
-1.11804815263738	2281	FKBP1B
0.10773091312395	8650, 101928143	NUMB, LOC101928143
-0.113856899896324	57826	RAP2C
-0.180943249685879	22847	ZNF507
-0.0643949672855707	908	CCT6A
0.0981065486005682	10109	ARPC2
-0.119673923415842	2182	ACSL4
-0.319412493765988	56848	SPHK2
-0.281937965292533	409	ARRB2
-0.11612302426103	84919	PPP1R15B
-0.393991744298122	284459	HKR1
0.122690099393442	7329	UBE2I
-0.102187937682935	4686	NCBP1
-0.463021714862579	53635	PTOV1
0.228470753011463	90933	TRIM41
-0.112715757992432	8540	AGPS
0.195387954219347	84549	MAK16
-0.181669532897827	113174	SAAL1
-0.124463034377464	23396	PIP5K1C
-0.311344805963234	64219	PJA1
1.09857256915601	83447	SLC25A31
0.914405703882912	57456	KIAA1143
-0.823762381567198	55225	RAVER2
-1.07098465065987	65055	REEP1
0.216914854331469	7259	TSPYL1
0.22671764736497	151246	SGOL2
0.151163075622783	891	CCNB1
0.494556372138541	131870	NUDT16
-0.100407693144135	56254	RNF20
-0.125498426766631	11060	WWP2
0.350010131055218	129881	CCDC173
-0.252717844474185	8459	TPST2
-0.269098690586941	11129	CLASRP
0.232614777432204	9711	RUBCN
0.169609057513651	5536	PPP5C
0.206815231064653	3508	IGHMBP2
-0.0940837447286957	79960	JADE1
0.942249209637838	3868	KRT16
-0.918507547106588	56131	PCDHB4
-0.207226745412604	23201	FAM168A
-0.212614752887953	84725	PLEKHA8
-1.11379647902992	55930	MYO5C
0.0905559383129351	4931	NVL
-0.359240901564157	7638	ZNF221
-0.499731758321516	84307	ZNF397
-0.111961884591383	57724	EPG5
-0.204108197337709	221061	FAM171A1
-0.965511922362715	2846	LPAR4
-1.09217124379595	100287482	SMKR1
-0.637045551515497	3200	HOXA3
-0.244994969642186	5338	PLD2
-0.211643000994514	54806	AHI1
-0.657881673605989	58480	RHOU
0.664263454813373	90317	ZNF616
-1.08518384914108	402778	IFITM10
-0.0955419632836547	2771	GNAI2
0.745735006534105	84284	NTPCR
-0.571516125805794	8708	B3GALT1
0.151948373434215	84364	ARFGAP2
0.796261361171632	349075	ZNF713
0.0723969769771036	10048	RANBP9
-0.68338170440016	9187	SLC24A1
0.232904545396566	1155	TBCB
